Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
17.342245,-18.73120689,-15.51991272,-34.1525116,41.92993979
17.352275,-18.95801735,-15.38510895,-34.17689133,42.00199876
17.362305,-19.0496521,-15.52000427,-34.19258118,42.10572865
17.372336,-19.16756821,-15.60753632,-34.01192474,42.04523618
17.382366,-19.23723793,-15.68430328,-33.99565887,42.09244012
17.392396,-19.38242722,-15.74259949,-33.92941666,42.12734549
17.402426,-19.49473572,-15.70838928,-33.73885727,42.01319679
17.412457,-19.71249008,-15.6407547,-33.89260483,42.21284324
17.422487,-19.90094757,-15.64427185,-33.70623016,42.15330245
17.432517,-20.02942467,-15.505867,-33.64851379,42.11688788
17.442547,-20.12753487,-15.44661713,-33.70903397,42.19021938
17.452578,-20.25810051,-15.47615051,-33.51985931,42.11273963
17.462608,-20.49411774,-15.45785522,-33.53542328,42.23243735
17.472638,-20.65771103,-15.09002686,-33.37004471,42.04770885
17.482669,-20.71750259,-15.11767578,-33.59753418,42.26763937
17.492699,-20.96963882,-14.77725983,-33.57970047,42.25741881
17.502729,-20.86835861,-14.7257843,-33.47077179,42.10260893
17.512759,-20.9766922,-14.64717102,-33.76581573,42.36379996
17.52279,-21.0234642,-14.42756653,-33.5933609,42.17409892
17.53282,-20.95170593,-14.24653625,-33.50276566,42.00444123
17.54285,-20.95376015,-14.1650238,-33.80590439,42.22022188
17.55288,-20.91877937,-14.05915833,-33.69172668,42.07597545
17.562911,-20.98807526,-13.87428284,-33.81455612,42.1475887
17.572941,-21.00667191,-13.8735199,-33.87860489,42.20799318
17.582971,-20.89032745,-13.70814514,-33.86375809,42.08411976
17.593002,-20.90902328,-13.610466,-34.20333481,42.33556604
17.60303212,-20.80255318,-13.3932724,-34.38106155,42.35780162
17.61306212,-20.89525223,-13.2407074,-34.50234985,42.45397559
17.62309212,-21.07645607,-12.96017456,-34.41678238,42.38747497
17.63312312,-21.38873482,-12.61722565,-34.1626358,42.23455984
17.64315312,-22.03575897,-12.25079346,-34.19144058,42.48189288
17.65318312,-22.82469749,-11.80735016,-33.6565361,42.34551636
17.66321312,-23.42465973,-11.74198914,-33.32355881,42.39160959
17.67324412,-24.08404732,-11.59783173,-32.92816544,42.41244057
17.68327412,-24.55434036,-11.55410767,-32.44956589,42.30115082
17.69330412,-24.76728821,-11.59496307,-32.2693367,42.29860311
17.70333512,-24.9489212,-11.62201691,-32.10584641,42.28835915
17.71336512,-24.96464729,-11.59701538,-32.07394409,42.26656208
17.72339512,-24.81856918,-11.76730347,-32.06087112,42.21765347
17.73342512,-24.57897949,-11.98292542,-32.03337479,42.11714419
17.74345612,-24.55023956,-12.00756073,-32.40827179,42.39329968
17.75348612,-24.32364082,-12.20740509,-32.55683517,42.43356877
17.76351612,-24.16362381,-11.97033691,-32.51047134,42.238613
17.77354712,-24.04238892,-11.96709442,-32.77614594,42.37361863
17.78357712,-23.97258377,-11.83085632,-32.76548767,42.28748179
17.79360713,-24.12647629,-11.64273071,-32.76177979,42.31990372
17.80363712,-24.230793,-11.49002838,-32.83997345,42.39830112
17.81366812,-24.3769455,-11.27402496,-32.9031868,42.47303629
17.82369812,-24.58192062,-10.97241974,-32.68541336,42.34384327
17.83372812,-24.69561386,-10.81547546,-32.6870842,42.37090189
17.84375812,-24.86385536,-10.73200226,-32.75773621,42.50242884
17.85378912,-25.09797668,-10.63352203,-32.63860321,42.52362454
17.86381912,-25.20344925,-10.2226181,-32.67707825,42.51478822
17.87384912,-25.19212723,-9.962417603,-32.65594864,42.42998963
17.88388012,-25.1055069,-9.800216675,-32.79093552,42.44497821
17.89391012,-25.15211487,-9.809204102,-32.63723373,42.35609039
17.90394012,-24.78837204,-9.73500061,-32.99764252,42.40375027
17.91397012,-24.37537003,-9.755630493,-33.42095184,42.5004825
17.92400112,-24.1425209,-9.678146362,-33.68848801,42.56103919
17.93403112,-23.80034637,-9.676490784,-33.90466309,42.53959497
17.94406112,-23.57840919,-9.647438049,-34.09473419,42.56131272
17.95409112,-23.29055977,-9.696868896,-34.25136566,42.53981065
17.96412212,-23.05553818,-9.67477417,-34.41097641,42.53556622
17.97415212,-22.90397453,-9.753608704,-34.71217728,42.71604129
17.98418212,-22.7094326,-9.67162323,-34.76916885,42.63981388
17.99421312,-22.65150833,-9.666442871,-34.9305954,42.73964719
18.00424312,-22.44427872,-9.536201477,-34.97625351,42.63828204
18.01427312,-22.22344589,-9.504920959,-35.01605988,42.5482023
18.02430312,-22.34009933,-9.350212097,-34.89384079,42.47454096
18.03433412,-22.12831116,-9.310951233,-35.10478592,42.52883683
18.04436412,-22.0579586,-9.267433167,-35.32521439,42.66508674
18.05439412,-22.00848389,-9.131011963,-35.39574432,42.66857695
18.06442412,-21.86044312,-9.065933228,-35.28295898,42.4847892
18.07445512,-21.93294907,-8.895217896,-35.42645264,42.60531308
18.08448513,-22.00779343,-8.777061462,-35.32715225,42.53689535
18.09451512,-22.01240349,-8.798660278,-35.32151794,42.53906393
18.10454612,-22.10300827,-8.885269165,-35.35343933,42.63046628
18.11457612,-22.3104496,-8.700836182,-35.02384567,42.42794453
18.12460612,-22.38501167,-8.801765442,-35.25550842,42.67915998
18.13463612,-22.66103363,-8.716583252,-34.96692657,42.56979238
18.14466712,-22.76327896,-8.591056824,-35.04593277,42.663691
18.15469712,-22.8713131,-8.706466675,-35.20638657,42.87644085
18.16472712,-22.97945404,-8.501541138,-34.90411758,42.64538585
18.17475712,-22.99809456,-8.514968872,-35.00182724,42.73809727
18.18478812,-22.96348,-8.454025269,-35.09567642,42.78432494
18.19481812,-22.92033386,-8.312911987,-35.2404213,42.85246204
18.20484812,-22.94186211,-8.112121582,-35.14928436,42.75052917
18.21487812,-22.83000946,-8.055389404,-35.14409637,42.67559186
18.22490912,-22.67736626,-8.072135925,-35.37701797,42.78966837
18.23493912,-22.54619217,-7.923561096,-35.46678162,42.76688205
18.24496912,-22.49485207,-7.892929077,-35.60161972,42.84614365
18.25500012,-22.39693069,-7.698654175,-35.50431061,42.67842373
18.26503012,-22.18486404,-7.676780701,-35.64871597,42.68409663
18.27506012,-22.12926865,-7.731811523,-35.92406082,42.89549611
18.28509012,-22.20435333,-7.44569397,-35.87985229,42.84665058
18.29512112,-22.22624588,-7.197029114,-35.83894348,42.78122373
18.30515112,-22.24168015,-7.02318573,-35.69741058,42.641794
18.31518112,-22.36276436,-6.959602356,-35.70018005,42.69698058
18.32521212,-22.66769218,-6.983924866,-35.7770195,42.92545399
18.33524212,-22.85189056,-6.940574646,-35.44776535,42.74253791
18.34527212,-22.99176407,-6.929824829,-35.42495728,42.79686069
18.35530212,-23.07459259,-7.012962341,-35.33694458,42.78221729
18.36533312,-23.06287575,-7.037094116,-35.41228867,42.84211853
18.37536313,-23.12232971,-7.178848267,-35.35010529,42.84632933
18.38539312,-23.02887917,-7.220603943,-35.13479614,42.62534806
18.39542312,-22.80738831,-7.393325806,-35.41924667,42.77103299
18.40545412,-22.65611649,-7.473228455,-35.42228699,42.70699209
18.41548412,-22.57545662,-7.575950623,-35.47129059,42.72304677
18.42551412,-22.57903671,-7.594581604,-35.71263123,42.92880848
18.43554512,-22.62014008,-7.642593384,-35.36502457,42.67042223
18.44557512,-22.47480011,-7.859916687,-35.5009079,42.74586988
18.45560512,-22.47498131,-7.660446167,-35.35717392,42.5903389
18.46563512,-22.41184044,-7.628646851,-35.25308609,42.46489048
18.47566612,-22.60518265,-7.807273865,-35.53232574,42.83099322
18.48569612,-22.65885544,-7.802970886,-35.38804626,42.73902085
18.49572612,-22.47628975,-7.797958374,-35.39026642,42.64343693
18.50575612,-22.48045921,-7.980384827,-35.81194687,43.02967728
18.51578712,-22.43109512,-8.036956787,-35.57074356,42.81383538
18.52581712,-22.36907959,-8.260971069,-35.8157959,43.0277887
18.53584712,-22.11763191,-8.449989319,-35.87605667,42.98468801
18.54587812,-21.84197998,-8.613418579,-35.6458931,42.68363578
18.55590812,-21.86700058,-8.63899231,-35.74150467,42.78145695
18.56593812,-21.56460953,-8.982673645,-35.87110138,42.80720411
18.57596812,-21.41108513,-9.203399658,-35.84402466,42.75431248
18.58599912,-21.50135231,-9.312011719,-35.90156555,42.87125054
18.59602912,-21.30470657,-9.258155823,-35.71205521,42.60228701
18.60605975,-21.39134598,-9.296539307,-35.95541763,42.85799089
18.61608975,-21.46717834,-9.334327698,-35.66786957,42.6634075
18.62612075,-21.48474312,-9.192657471,-35.7399025,42.7017537
18.63615075,-21.48771286,-9.135307312,-35.85739136,42.78934632
18.64618075,-21.45786095,-9.107261658,-35.76210785,42.68852737
18.65621175,-21.5054512,-8.864852905,-35.87295532,42.75440295
18.66624175,-21.40810013,-8.756774902,-35.91038895,42.71468005
18.67627175,-21.4768486,-8.639678955,-36.01873016,42.81644545
18.68630175,-21.36024857,-8.49319458,-36.09755325,42.79518576
18.69633275,-21.40769958,-8.56816864,-36.02196121,42.77013917
18.70636275,-21.43896484,-8.394569397,-36.13671112,42.84810264
18.71639275,-21.40769196,-8.374137878,-35.99980927,42.7130159
18.72642275,-21.43152809,-8.48134613,-36.1884346,42.90508626
18.73645375,-21.4544239,-8.342796326,-36.09940338,42.81426725
18.74648375,-21.4544239,-8.342796326,-36.09940338,42.81426725
18.75651375,-21.56324577,-8.168769836,-36.12931061,42.86058159
18.76654475,-21.46432877,-8.092178345,-36.23882675,42.88884848
18.77657475,-21.39551163,-8.045303345,-36.11103821,42.73759357
18.78660475,-21.51748657,-7.884765625,-36.20885849,42.85152495
18.79663475,-21.42226791,-7.829704285,-36.43777466,42.98754766
18.80666575,-21.28657532,-7.663757324,-36.46483612,42.91311849
18.81669575,-21.13749695,-7.546020508,-36.73283386,43.04691959
18.82672575,-21.22653961,-7.272651672,-36.4337616,42.78874186
18.83675575,-21.09853363,-7.111755371,-36.7726059,42.98778583
18.84678675,-21.23861504,-7.024703979,-36.44933701,42.76656875
18.85681675,-21.39069939,-6.804634094,-36.34233093,42.71568896
18.86684675,-21.83698082,-6.520736694,-36.44193268,42.981254
18.87687775,-22.24688339,-6.270172119,-36.13697052,42.89661429
18.88690775,-22.58247757,-5.962417603,-36.04089737,42.94723507
18.89693775,-22.75745964,-5.789093018,-36.18310928,43.13505494
18.90696775,-22.85151482,-5.508552551,-36.05997849,43.04483626
18.91699875,-22.92373657,-5.310028076,-36.19408798,43.17066251
18.92702875,-22.96124649,-5.000526428,-36.03221893,43.01796027
18.93705875,-22.90976524,-4.722930908,-35.98767853,42.9217477
18.94708875,-22.85855484,-4.457199097,-36.3323822,43.15578929
18.95711975,-22.77995872,-4.26423645,-36.43615341,43.18221286
18.96714975,-22.68008614,-3.782089233,-36.56720352,43.19549606
18.97717975,-22.57219315,-3.4116745,-36.70435333,43.22444887
18.98721075,-22.26263618,-3.083023071,-36.55529404,42.91176439
18.99724075,-22.15930557,-2.628417969,-36.95187759,43.16693946
19.00727075,-21.93777466,-2.420333862,-37.19174576,43.24754242
19.01730075,-21.64937592,-2.320495605,-37.46192932,43.3298549
19.02733175,-21.29908752,-1.961784363,-37.55998993,43.22328737
19.03736175,-20.94228935,-1.593322754,-37.48321533,42.96637746
19.04739175,-20.81729317,-1.060775757,-37.70703888,43.0848665
19.05742175,-20.83236694,-0.638160706,-37.73271179,43.10629073
19.06745275,-20.971241,-0.08000946,-37.82073212,43.24589146
19.07748275,-21.21741676,0.611373901,-37.4679451,43.06273867
19.08751275,-21.57526016,1.421638489,-36.65412521,42.55628981
19.09754275,-21.86975098,1.792472839,-37.09719849,43.10105686
19.10757375,-22.2941227,2.229354858,-36.89685059,43.16683348
19.11760375,-22.5947113,2.523429871,-36.9050293,43.3459325
19.12763375,-22.99085426,2.810623169,-36.61308289,43.32432135
19.13766475,-23.16013336,2.962715149,-36.4299469,43.27020325
19.14769475,-23.29519272,3.122428894,-36.50427628,43.41633048
19.15772475,-23.38664055,3.128845215,-36.5222435,43.48101768
19.16775475,-23.42570114,3.074058533,-36.41619873,43.40913314
19.17778575,-23.26522827,3.132507324,-36.55415726,43.4429495
19.18781575,-23.12475204,2.98815155,-36.54712677,43.35176677
19.19784575,-22.98333931,3.109718323,-36.76281357,43.46732906
19.20787675,-22.81822395,3.306770325,-36.84772491,43.46677933
19.21790675,-22.60708618,3.414672852,-36.91564178,43.42240142
19.22793675,-22.29494476,3.567779541,-37.15031052,43.47343079
19.23796675,-22.03768349,3.761024475,-37.2334404,43.4296429
19.24799775,-22.00283432,4.007743835,-37.48782349,43.65230393
19.25802775,-21.88767433,4.202919006,-37.36212921,43.50475279
19.26805775,-21.72237968,4.397438049,-37.5080719,43.56666958
19.27808775,-21.64675522,4.563095093,-37.5506134,43.58270776
19.28811875,-21.65546036,4.777175903,-37.50570679,43.57130265
19.29814875,-21.60354233,4.740737915,-37.58642197,43.61108521
19.30817875,-21.56249237,4.769416809,-37.56664658,43.57684418
19.31820975,-21.55841637,4.945838928,-37.6700058,43.68358932
19.32823975,-21.55713654,4.917266846,-37.86503983,43.84804317
19.33826975,-21.51037979,4.834457397,-37.81184387,43.76989781
19.34829975,-21.55278778,4.818283081,-37.89636993,43.86198088
19.35833075,-21.57757378,4.848083496,-37.84706116,43.83486788
19.36836075,-21.59295654,4.808097839,-37.86911392,43.85707886
19.37839075,-21.60540199,4.59324646,-37.80830002,43.78765646
19.38842075,-21.42519569,4.716445923,-37.86130524,43.75799706
19.39845175,-21.30493927,4.63117218,-37.85466385,43.68436526
19.40848175,-21.28138924,4.67615509,-38.10567856,43.89540628
19.41851175,-21.17813492,4.783943176,-37.86371994,43.64700217
19.42854275,-20.98380661,4.747154236,-38.20233917,43.84374906
19.43857275,-20.89970398,4.734428406,-38.2820015,43.87167739
19.44860275,-20.84098816,4.746124268,-38.13534546,43.71701106
19.45863275,-20.55694389,4.737236023,-38.30227661,43.72749411
19.46866375,-20.21735001,4.590927124,-38.4496994,43.682917
19.47869375,-19.97554779,4.513793945,-38.85523605,43.92181934
19.48872375,-19.70999146,4.314819336,-38.85951996,43.78542817
19.49875375,-19.5298233,4.230735779,-39.06556702,43.87974077
19.50878475,-19.41893387,4.014427185,-39.20606995,43.93548155
19.51881475,-19.12620926,3.83506012,-39.06786346,43.66712176
19.52884475,-19.28310394,3.761566162,-39.12902451,43.78433551
19.53887475,-19.47848511,3.737121582,-39.23493576,43.96313961
19.54890575,-19.68955803,3.606307983,-39.07898331,43.90730109
19.55893575,-20.28915405,3.639251709,-38.60334015,43.76199031
19.56896575,-20.75201607,3.61214447,-38.14458084,43.57410706
19.57899675,-21.36634636,3.612541199,-38.11261749,43.84224929
19.58902675,-21.90409279,3.542739868,-37.78703308,43.8200885
19.59905675,-22.30861282,3.689781189,-37.72376633,43.98148744
19.60909017,-22.62714005,3.707611084,-37.45503235,43.91597995
19.61912117,-22.68291855,3.694389343,-37.18808365,43.71632272
19.62915117,-22.73738289,3.807243347,-37.24479294,43.80249175
19.63918117,-22.62998009,3.962532043,-37.31275177,43.81847902
19.64921117,-22.68198013,4.170898438,-37.25175095,43.81280138
19.65924217,-22.69449997,4.559516907,-37.28465652,43.88593323
19.66927217,-22.84936905,5.052207947,-37.07418442,43.84191626
19.67930217,-22.97741318,5.580085754,-36.97290039,43.88729015
19.68933317,-23.03144073,6.045181274,-37.02311707,44.01934434
19.69936317,-23.22286987,6.605506897,-36.99016571,44.17246615
19.70939317,-23.16087914,7.086151123,-36.67555237,43.95151876
19.71942317,-23.13602066,7.372993469,-36.60926056,43.93033625
19.72945417,-23.22596741,7.91960907,-36.53225708,44.00876705
19.73948417,-23.15621567,8.165161133,-36.62443542,44.09341732
19.74951417,-23.25046921,8.656951904,-36.4851265,44.12132806
19.75954417,-23.33013725,8.983657837,-36.32718277,44.09836301
19.76957517,-23.20248795,9.183639526,-36.32620239,44.07139279
19.77960517,-23.20637321,9.340492249,-36.27220154,44.06192413
19.78963517,-23.10095978,9.649726868,-36.26223755,44.06496844
19.79966617,-23.19410133,9.678451538,-36.27636719,44.13177514
19.80969617,-23.00317574,9.879165649,-36.44734573,44.21711229
19.81972617,-22.76956177,10.18637085,-36.25760269,44.00941771
19.82975617,-22.79165649,10.50841522,-36.31653976,44.14495958
19.83978717,-22.8489666,10.7175293,-36.25238037,44.17211554
19.84981717,-22.78703308,10.89898682,-36.20558548,44.14613471
19.85984717,-22.67657471,10.92863464,-36.46176147,44.30713425
19.86987717,-22.4725666,10.92082977,-36.60517883,44.31952042
19.87990817,-22.28404808,11.29573059,-36.61933899,44.32999342
19.88993817,-22.26389313,11.52695465,-36.30591202,44.12109323
19.89996817,-22.01341057,11.71927643,-36.35892105,44.08971337
19.90999917,-21.9653511,11.87474823,-36.60786057,44.31277186
19.92002917,-21.80556107,12.07998657,-36.42989349,44.14233466
19.93005917,-21.71996689,12.42266083,-36.54275131,44.28828442
19.94008917,-21.61948967,12.37307739,-36.67687988,44.33609022
19.95012017,-21.34582901,12.61343384,-36.51728058,44.13904066
19.96015017,-21.10764122,12.69791412,-36.82623291,44.30508968
19.97018017,-21.01652145,12.93228912,-36.71667099,44.23858276
19.98021017,-20.87678909,13.09282684,-36.70248413,44.20785879
19.99024117,-20.74292564,13.2133255,-36.6032486,44.09828503
20.00027117,-20.43122864,13.22555542,-36.6568222,44.00082992
20.01030117,-20.25677109,13.3122406,-36.95244598,44.1931645
20.02033217,-20.16047287,13.29585266,-36.9876709,44.17365915
20.03036217,-19.98826599,13.55460358,-37.18302536,44.33774273
20.04039217,-19.90509796,13.62526703,-37.036026,44.19873356
20.05042217,-19.66587067,13.70570374,-37.04205322,44.12149693
20.06045317,-19.59085083,13.90125275,-37.29040527,44.35786953
20.07048317,-19.34153175,13.97545624,-37.32001114,44.29663034
20.08051317,-18.96835136,14.01097107,-37.45154953,44.2574765
20.09054317,-18.74517632,14.09801483,-37.61558914,44.32908981
20.10057417,-18.45955086,14.18602753,-37.52536774,44.16052104
20.11060417,-18.3518219,14.34246063,-37.54357147,44.18161725
20.12063417,-18.41234207,14.62527466,-37.58959198,44.3383629
20.13066517,-18.4292717,14.91265106,-37.44993973,44.32294217
20.14069517,-18.75560951,15.34919739,-37.20772552,44.40479239
20.15072517,-19.09711075,15.6108017,-36.86397934,44.35481644
20.16075517,-19.63031197,15.99003601,-36.63164902,44.52985638
20.17078617,-20.13594055,16.30521393,-36.21736145,44.53103832
20.18081617,-20.42151451,16.62572479,-35.849823,44.48216259
20.19084617,-20.69265366,16.90881348,-35.49570084,44.43015492
20.20087617,-20.81034279,17.01843262,-35.23814774,44.32182839
20.21090717,-20.6337719,17.16595459,-35.55706787,44.55028188
20.22093717,-20.3644104,17.3740387,-35.73641968,44.65039891
20.23096717,-19.89779663,17.57098389,-35.74927139,44.52720731
20.24099817,-19.47732544,17.67706299,-35.93959045,44.53648981
20.25102817,-18.71494293,17.77728271,-36.27165985,44.5186947
20.26105817,-18.12432861,17.84383392,-36.67263412,44.62931537
20.27108817,-17.75837135,18.07941437,-36.41101456,44.36199903
20.28111917,-17.47563171,18.24720001,-36.53478241,44.42013437
20.29114917,-17.47528267,18.42710876,-36.44068146,44.41696868
20.30117917,-17.68844986,18.63117218,-36.15977859,44.35686444
20.31120917,-17.93618774,19.0279007,-36.0101738,44.50281399
20.32124017,-18.37312317,19.38370514,-35.47216415,44.40241108
20.33127017,-18.56604385,19.67388916,-34.97615814,44.21641706
